SWV ITM Data Console - ITM Port: 0
voltage, current, omega. 
26226, 0.99, 0.10 
26227, 0.99, 0.10 
26228, 0.99, 0.10 
26229, 0.99, 0.10 
26230, 0.99, 0.10 
26231, 0.99, 0.10 
26232, 0.99, 0.10 
26233, 0.99, 0.10 
26234, 0.99, 0.10 
26235, 0.99, 0.10 
26236, 0.99, 0.10 
26237, 0.99, 0.10 
26238, 0.99, 0.10 
26239, 0.99, 0.10 
26240, 0.99, 0.10 
26241, 0.99, 0.10 
26242, 0.99, 0.10 
26243, 0.99, 0.10 
26244, 0.99, 0.10 
26245, 0.99, 0.10 
26246, 0.99, 0.10 
26247, 0.99, 0.10 
26248, 0.99, 0.10 
26249, 0.99, 0.10 
26250, 0.99, 0.10 
26251, 0.99, 0.10 
26252, 0.99, 0.10 
26253, 0.99, 0.10 
26254, 0.99, 0.10 
26255, 0.99, 0.10 
26256, 0.99, 0.10 
26257, 0.99, 0.10 
26258, 0.99, 0.10 
26259, 0.99, 0.10 
26260, 0.99, 0.10 
26261, 0.99, 0.10 
26262, 0.99, 0.10 
26263, 0.99, 0.10 
26264, 0.99, 0.10 
26265, 0.99, 0.10 
26266, 0.99, 0.10 
26267, 0.99, 0.10 
26268, 0.99, 0.10 
26269, 0.99, 0.10 
26270, 0.99, 0.10 
26271, 0.99, 0.10 
26272, 0.99, 0.10 
26273, 0.99, 0.10 
26274, 0.99, 0.10 
26275, 0.99, 0.10 
26276, 0.99, 0.10 
26277, 0.99, 0.10 
26278, 0.99, 0.10 
26279, 0.99, 0.10 
26280, 0.99, 0.10 
26281, 0.99, 0.10 
26282, 0.99, 0.10 
26283, 0.99, 0.10 
26284, 0.99, 0.10 
26285, 0.99, 0.10 
26286, 0.99, 0.10 
26287, 0.99, 0.10 
26288, 0.99, 0.10 
26289, 0.99, 0.10 
26290, 0.99, 0.10 
26291, 0.99, 0.10 
26292, 0.99, 0.10 
26293, 0.99, 0.10 
26294, 0.99, 0.10 
26295, 0.99, 0.10 
26296, 0.99, 0.10 
26297, 0.99, 0.10 
26298, 0.99, 0.10 
26299, 0.99, 0.10 
26300, 0.99, 0.10 
26301, 0.99, 0.10 
26302, 0.99, 0.10 
26303, 0.99, 0.10 
26304, 0.99, 0.10 
26305, 0.99, 0.10 
26306, 0.99, 0.10 
26307, 0.99, 0.10 
26308, 0.99, 0.10 
26309, 0.99, 0.10 
26310, 0.99, 0.10 
26311, 0.99, 0.10 
26312, 0.99, 0.10 
26313, 0.99, 0.10 
26314, 0.99, 0.10 
26315, 0.99, 0.10 
26316, 0.99, 0.10 
26317, 0.99, 0.10 
26318, 0.99, 0.10 
26319, 0.99, 0.10 
26320, 0.99, 0.10 
26321, 0.99, 0.10 
26322, 0.99, 0.10 
26323, 0.99, 0.10 
26324, 0.99, 0.10 
26325, 0.99, 0.10 
26326, 0.99, 0.10 
26327, 0.99, 0.10 
26328, 0.99, 0.10 
26329, 0.99, 0.10 
26330, 0.99, 0.10 
26331, 0.99, 0.10 
26332, 0.99, 0.10 
26333, 0.99, 0.10 
26334, 0.99, 0.10 
26335, 0.99, 0.10 
26336, 0.99, 0.10 
26337, 0.99, 0.10 
26338, 0.99, 0.10 
26339, 0.99, 0.10 
26340, 0.99, 0.10 
26341, 0.99, 0.10 
26342, 0.99, 0.10 
26343, 0.99, 0.10 
26344, 0.99, 0.10 
26345, 0.99, 0.10 
26346, 0.99, 0.10 
26347, 0.99, 0.10 
26348, 0.99, 0.10 
26349, 0.99, 0.10 
26350, 0.99, 0.10 
26351, 0.99, 0.10 
26352, 0.99, 0.10 
26353, 0.99, 0.10 
26354, 0.99, 0.10 
26355, 0.99, 0.10 
26356, 0.99, 0.10 
26357, 0.99, 0.10 
26358, 0.99, 0.10 
26359, 0.99, 0.10 
26360, 0.99, 0.10 
26361, 0.99, 0.10 
26362, 0.99, 0.10 
26363, 0.99, 0.10 
26364, 0.99, 0.10 
26365, 0.99, 0.10 
26366, 0.99, 0.10 
26367, 0.99, 0.10 
26368, 0.99, 0.10 
26369, 0.99, 0.10 
26370, 0.99, 0.10 
26371, 0.99, 0.10 
26372, 0.99, 0.10 
26373, 0.99, 0.10 
26374, 0.99, 0.10 
26375, 0.99, 0.10 
26376, 0.99, 0.10 
26377, 0.99, 0.10 
26378, 0.99, 0.10 
26379, 0.99, 0.10 
26380, 0.99, 0.10 
26381, 0.99, 0.10 
26382, 0.99, 0.10 
26383, 0.99, 0.10 
26384, 0.99, 0.10 
26385, 0.99, 0.10 
26386, 0.99, 0.10 
26387, 0.99, 0.10 
26388, 0.99, 0.10 
26389, 0.99, 0.10 
26390, 0.99, 0.10 
26391, 0.99, 0.10 
26392, 0.99, 0.10 
26393, 0.99, 0.10 
26394, 0.99, 0.10 
26395, 0.99, 0.10 
26396, 0.99, 0.10 
26397, 0.99, 0.10 
26398, 0.99, 0.10 
26399, 0.99, 0.10 
26400, 0.99, 0.10 
26401, 0.99, 0.10 
26402, 0.99, 0.10 
26403, 0.99, 0.10 
26404, 0.99, 0.10 
26405, 0.99, 0.10 
26406, 0.99, 0.10 
26407, 0.99, 0.10 
26408, 0.99, 0.10 
26409, 0.99, 0.10 
26410, 0.99, 0.10 
26411, 0.99, 0.10 
26412, 0.99, 0.10 
26413, 0.99, 0.10 
26414, 0.99, 0.10 
26415, 0.99, 0.10 
26416, 0.99, 0.10 
26417, 0.99, 0.10 
26418, 0.99, 0.10 
26419, 0.99, 0.10 
26420, 0.99, 0.10 
26421, 0.99, 0.10 
26422, 0.99, 0.10 
26423, 0.99, 0.10 
26424, 0.99, 0.10 
26425, 0.99, 0.10 
26426, 0.99, 0.10 
26427, 0.99, 0.10 
26428, 0.99, 0.10 
26429, 0.99, 0.10 
26430, 0.99, 0.10 
26431, 0.99, 0.10 
26432, 0.99, 0.10 
26433, 0.99, 0.10 
26434, 0.99, 0.10 
26435, 0.99, 0.10 
26436, 0.99, 0.10 
26437, 0.99, 0.10 
26438, 0.99, 0.10 
26439, 0.99, 0.10 
26440, 0.99, 0.10 
26441, 0.99, 0.10 
26442, 0.99, 0.10 
26443, 0.99, 0.10 
26444, 0.99, 0.10 
26445, 0.99, 0.10 
26446, 0.99, 0.10 
26447, 0.99, 0.10 
26448, 0.99, 0.10 
26449, 0.99, 0.10 
26450, 0.99, 0.10 
26451, 0.99, 0.10 
26452, 0.99, 0.10 
26453, 0.99, 0.10 
26454, 0.99, 0.10 
26455, 0.99, 0.10 
26456, 0.99, 0.10 
26457, 0.99, 0.10 
26458, 0.99, 0.10 
26459, 0.99, 0.10 
26460, 0.99, 0.10 
26461, 0.99, 0.10 
26462, 0.99, 0.10 
26463, 0.99, 0.10 
26464, 0.99, 0.10 
26465, 0.99, 0.10 
26466, 0.99, 0.10 
26467, 0.99, 0.10 
26468, 0.99, 0.10 
26469, 0.99, 0.10 
26470, 0.99, 0.10 
26471, 0.99, 0.10 
26472, 0.99, 0.10 
26473, 0.99, 0.10 
26474, 0.99, 0.10 
26475, 0.99, 0.10 
26476, 0.99, 0.10 
26477, 0.99, 0.10 
26478, 0.99, 0.10 
26479, 0.99, 0.10 
26480, 0.99, 0.10 
26481, 0.99, 0.10 
26482, 0.99, 0.10 
26483, 0.99, 0.10 
26484, 0.99, 0.10 
26485, 0.99, 0.10 
26486, 0.99, 0.10 
26487, 0.99, 0.10 
26488, 0.99, 0.10 
26489, 0.99, 0.10 
26490, 0.99, 0.10 
26491, 0.99, 0.10 
26492, 0.99, 0.10 
26493, 0.99, 0.10 
26494, 0.99, 0.10 
26495, 0.99, 0.10 
26496, 0.99, 0.10 
26497, 0.99, 0.10 
26498, 0.99, 0.10 
26499, 0.99, 0.10 
26500, 0.99, 0.10 
26501, 0.99, 0.10 
26502, 0.99, 0.10 
26503, 0.99, 0.10 
26504, 0.99, 0.10 
26505, 0.99, 0.10 
26506, 0.99, 0.10 
26507, 0.99, 0.10 
26508, 0.99, 0.10 
26509, 0.99, 0.10 
26510, 0.99, 0.10 
26511, 0.99, 0.10 
26512, 0.99, 0.10 
26513, 0.99, 0.10 
26514, 0.99, 0.10 
26515, 0.99, 0.10 
26516, 0.99, 0.10 
26517, 0.99, 0.10 
26518, 0.99, 0.10 
26519, 0.99, 0.10 
26520, 0.99, 0.10 
26521, 0.99, 0.10 
26522, 0.99, 0.10 
26523, 0.99, 0.10 
26524, 0.99, 0.10 
26525, 0.99, 0.10 
26526, 0.99, 0.10 
26527, 0.99, 0.10 
26528, 0.99, 0.10 
26529, 0.99, 0.10 
26530, 0.99, 0.10 
26531, 0.99, 0.10 
26532, 0.99, 0.10 
26533, 0.99, 0.10 
26534, 0.99, 0.10 
26535, 0.99, 0.10 
26536, 0.99, 0.10 
26537, 0.99, 0.10 
26538, 0.99, 0.10 
26539, 0.99, 0.10 
26540, 0.99, 0.10 
26541, 0.99, 0.10 
26542, 0.99, 0.10 
26543, 0.99, 0.10 
26544, 0.99, 0.10 
26545, 0.99, 0.10 
26546, 0.99, 0.10 
26547, 0.99, 0.10 
26548, 0.99, 0.10 
26549, 0.99, 0.10 
26550, 0.99, 0.10 
26551, 0.99, 0.10 
26552, 0.99, 0.10 
26553, 0.99, 0.10 
26554, 0.99, 0.10 
26555, 0.99, 0.10 
26556, 0.99, 0.10 
26557, 0.99, 0.10 
26558, 0.99, 0.10 
26559, 0.99, 0.10 
26560, 0.99, 0.10 
26561, 0.99, 0.10 
26562, 0.99, 0.10 
26563, 0.99, 0.10 
26564, 0.99, 0.10 
26565, 0.99, 0.10 
26566, 0.99, 0.10 
26567, 0.99, 0.10 
26568, 0.99, 0.10 
26569, 0.99, 0.10 
26570, 0.99, 0.10 
26571, 0.99, 0.10 
26572, 0.99, 0.10 
26573, 0.99, 0.10 
26574, 0.99, 0.10 
26575, 0.99, 0.10 
26576, 0.99, 0.10 
26577, 0.99, 0.10 
26578, 0.99, 0.10 
26579, 0.99, 0.10 
26580, 0.99, 0.10 
26581, 0.99, 0.10 
26582, 0.99, 0.10 
26583, 0.99, 0.10 
26584, 0.99, 0.10 
26585, 0.99, 0.10 
26586, 0.99, 0.10 
26587, 0.99, 0.10 
26588, 0.99, 0.10 
26589, 0.99, 0.10 
26590, 0.99, 0.10 
26591, 0.99, 0.10 
26592, 0.99, 0.10 
26593, 0.99, 0.10 
26594, 0.99, 0.10 
26595, 0.99, 0.10 
26596, 0.99, 0.10 
26597, 0.99, 0.10 
26598, 0.99, 0.10 
26599, 0.99, 0.10 
26600, 0.99, 0.10 
26601, 0.99, 0.10 
26602, 0.99, 0.10 
26603, 0.99, 0.10 
26604, 0.99, 0.10 
26605, 0.99, 0.10 
26606, 0.99, 0.10 
26607, 0.99, 0.10 
26608, 0.99, 0.10 
26609, 0.99, 0.10 
26610, 0.99, 0.10 
26611, 0.99, 0.10 
26612, 0.99, 0.10 
26613, 0.99, 0.10 
26614, 0.99, 0.10 
26615, 0.99, 0.10 
26616, 0.99, 0.10 
26617, 0.99, 0.10 
26618, 0.99, 0.10 
26619, 0.99, 0.10 
26620, 0.99, 0.10 
26621, 0.99, 0.10 
26622, 0.99, 0.10 
26623, 0.99, 0.10 
26624, 0.99, 0.10 
26625, 0.99, 0.10 
26626, 0.99, 0.10 
26627, 0.99, 0.10 
26628, 0.99, 0.10 
26629, 0.99, 0.10 
26630, 0.99, 0.10 
26631, 0.99, 0.10 
26632, 0.99, 0.10 
26633, 0.99, 0.10 
26634, 0.99, 0.10 
26635, 0.99, 0.10 
26636, 0.99, 0.10 
26637, 0.99, 0.10 
26638, 0.99, 0.10 
26639, 0.99, 0.10 
26640, 0.99, 0.10 
26641, 0.99, 0.10 
26642, 0.99, 0.10 
26643, 0.99, 0.10 
26644, 0.99, 0.10 
26645, 0.99, 0.10 
26646, 0.99, 0.10 
26647, 0.99, 0.10 
26648, 0.99, 0.10 
26649, 0.99, 0.10 
26650, 0.99, 0.10 
26651, 0.99, 0.10 
26652, 0.99, 0.10 
26653, 0.99, 0.10 
26654, 0.99, 0.10 
26655, 0.99, 0.10 
26656, 0.99, 0.10 
26657, 0.99, 0.10 
26658, 0.99, 0.10 
26659, 0.99, 0.10 
26660, 0.99, 0.10 
26661, 0.99, 0.10 
26662, 0.99, 0.10 
26663, 0.99, 0.10 
26664, 0.99, 0.10 
26665, 0.99, 0.10 
26666, 0.99, 0.10 
26667, 0.99, 0.10 
26668, 0.99, 0.10 
26669, 0.99, 0.10 
26670, 0.99, 0.10 
26671, 0.99, 0.10 
26672, 0.99, 0.10 
26673, 0.99, 0.10 
26674, 0.99, 0.10 
26675, 0.99, 0.10 
26676, 0.99, 0.10 
26677, 0.99, 0.10 
26678, 0.99, 0.10 
26679, 0.99, 0.10 
26680, 0.99, 0.10 
26681, 0.99, 0.10 
26682, 0.99, 0.10 
26683, 0.99, 0.10 
26684, 0.99, 0.10 
26685, 0.99, 0.10 
26686, 0.99, 0.10 
26687, 0.99, 0.10 
26688, 0.99, 0.10 
26689, 0.99, 0.10 
26690, 0.99, 0.10 
26691, 0.99, 0.10 
26692, 0.99, 0.10 
26693, 0.99, 0.10 
26694, 0.99, 0.10 
26695, 0.99, 0.10 
26696, 0.99, 0.10 
26697, 0.99, 0.10 
26698, 0.99, 0.10 
26699, 0.99, 0.10 
26700, 0.99, 0.10 
26701, 0.99, 0.10 
26702, 0.99, 0.10 
26703, 0.99, 0.10 
26704, 0.99, 0.10 
26705, 0.99, 0.10 
26706, 0.99, 0.10 
26707, 0.99, 0.10 
26708, 0.99, 0.10 
26709, 0.99, 0.10 
26710, 0.99, 0.10 
26711, 0.99, 0.10 
26712, 0.99, 0.10 
26713, 0.99, 0.10 
26714, 0.99, 0.10 
26715, 0.99, 0.10 
26716, 0.99, 0.10 
26717, 0.99, 0.10 
26718, 0.99, 0.10 
26719, 0.99, 0.10 
26720, 0.99, 0.10 
26721, 0.99, 0.10 
26722, 0.99, 0.10 
26723, 0.99, 0.10 
26724, 0.99, 0.10 
26725, 0.99, 0.10 
26726, 0.99, 0.10 
26727, 0.99, 0.10 
26728, 0.99, 0.10 
26729, 0.99, 0.10 
26730, 0.99, 0.10 
26731, 0.99, 0.10 
26732, 0.99, 0.10 
26733, 0.99, 0.10 
26734, 0.99, 0.10 
26735, 0.99, 0.10 
26736, 0.99, 0.10 
26737, 0.99, 0.10 
26738, 0.99, 0.10 
26739, 0.99, 0.10 
26740, 0.99, 0.10 
26741, 0.99, 0.10 
26742, 0.99, 0.10 
26743, 0.99, 0.10 
26744, 0.99, 0.10 
26745, 0.99, 0.10 
26746, 0.99, 0.10 
26747, 0.99, 0.10 
26748, 0.99, 0.10 
26749, 0.99, 0.10 
26750, 0.99, 0.10 
26751, 0.99, 0.10 
26752, 0.99, 0.10 
26753, 0.99, 0.10 
26754, 0.99, 0.10 
26755, 0.99, 0.10 
26756, 0.99, 0.10 
26757, 0.99, 0.10 
26758, 0.99, 0.10 
26759, 0.99, 0.10 
26760, 0.99, 0.10 
26761, 0.99, 0.10 
26762, 0.99, 0.10 
26763, 0.99, 0.10 
26764, 0.99, 0.10 
26765, 0.99, 0.10 
26766, 0.99, 0.10 
26767, 0.99, 0.10 
26768, 0.99, 0.10 
26769, 0.99, 0.10 
26770, 0.99, 0.10 
26771, 0.99, 0.10 
26772, 0.99, 0.10 
26773, 0.99, 0.10 
26774, 0.99, 0.10 
26775, 0.99, 0.10 
26776, 0.99, 0.10 
26777, 0.99, 0.10 
26778, 0.99, 0.10 
26779, 0.99, 0.10 
26780, 0.99, 0.10 
26781, 0.99, 0.10 
26782, 0.99, 0.10 
26783, 0.99, 0.10 
26784, 0.99, 0.10 
26785, 0.99, 0.10 
26786, 0.99, 0.10 
26787, 0.99, 0.10 
26788, 0.99, 0.10 
26789, 0.99, 0.10 
26790, 0.99, 0.10 
26791, 0.99, 0.10 
26792, 0.99, 0.10 
26793, 0.99, 0.10 
26794, 0.99, 0.10 
26795, 0.99, 0.10 
26796, 0.99, 0.10 
26797, 0.99, 0.10 
26798, 0.99, 0.10 
26799, 0.99, 0.10 
26800, 0.99, 0.10 
26801, 0.99, 0.10 
26802, 0.99, 0.10 
26803, 0.99, 0.10 
26804, 0.99, 0.10 
26805, 0.99, 0.10 
26806, 0.99, 0.10 
26807, 0.99, 0.10 
26808, 0.99, 0.10 
26809, 0.99, 0.10 
26810, 0.99, 0.10 
26811, 0.99, 0.10 
26812, 0.99, 0.10 
26813, 0.99, 0.10 
26814, 0.99, 0.10 
26815, 0.99, 0.10 
26816, 0.99, 0.10 
26817, 0.99, 0.10 
26818, 0.99, 0.10 
26819, 0.99, 0.10 
26820, 0.99, 0.10 
26821, 0.99, 0.10 
26822, 0.99, 0.10 
26823, 0.99, 0.10 
26824, 0.99, 0.10 
26825, 0.99, 0.10 
26826, 0.99, 0.10 
26827, 0.99, 0.10 
26828, 0.99, 0.10 
26829, 0.99, 0.10 
26830, 0.99, 0.10 
26831, 0.99, 0.10 
26832, 0.99, 0.10 
26833, 0.99, 0.10 
26834, 0.99, 0.10 
26835, 0.99, 0.10 
26836, 0.99, 0.10 
26837, 0.99, 0.10 
26838, 0.99, 0.10 
26839, 0.99, 0.10 
26840, 0.99, 0.10 
26841, 0.99, 0.10 
26842, 0.99, 0.10 
26843, 0.99, 0.10 
26844, 0.99, 0.10 
26845, 0.99, 0.10 
26846, 0.99, 0.10 
26847, 0.99, 0.10 
26848, 0.99, 0.10 
26849, 0.99, 0.10 
26850, 0.99, 0.10 
26851, 0.99, 0.10 
26852, 0.99, 0.10 
26853, 0.99, 0.10 
26854, 0.99, 0.10 
26855, 0.99, 0.10 
26856, 0.99, 0.10 
26857, 0.99, 0.10 
26858, 0.99, 0.10 
26859, 0.99, 0.10 
26860, 0.99, 0.10 
26861, 0.99, 0.10 
26862, 0.99, 0.10 
26863, 0.99, 0.10 
26864, 0.99, 0.10 
26865, 0.99, 0.10 
26866, 0.99, 0.10 
26867, 0.99, 0.10 
26868, 0.99, 0.10 
26869, 0.99, 0.10 
26870, 0.99, 0.10 
26871, 0.99, 0.10 
26872, 0.99, 0.10 
26873, 0.99, 0.10 
26874, 0.99, 0.10 
26875, 0.99, 0.10 
26876, 0.99, 0.10 
26877, 0.99, 0.10 
26878, 0.99, 0.10 
26879, 0.99, 0.10 
26880, 0.99, 0.10 
26881, 0.99, 0.10 
26882, 0.99, 0.10 
26883, 0.99, 0.10 
26884, 0.99, 0.10 
26885, 0.99, 0.10 
26886, 0.99, 0.10 
26887, 0.99, 0.10 
26888, 0.99, 0.10 
26889, 0.99, 0.10 
26890, 0.99, 0.10 
26891, 0.99, 0.10 
26892, 0.99, 0.10 
26893, 0.99, 0.10 
26894, 0.99, 0.10 
26895, 0.99, 0.10 
26896, 0.99, 0.10 
26897, 0.99, 0.10 
26898, 0.99, 0.10 
26899, 0.99, 0.10 
26900, 0.99, 0.10 
26901, 0.99, 0.10 
26902, 0.99, 0.10 
26903, 0.99, 0.10 
26904, 0.99, 0.10 
26905, 0.99, 0.10 
26906, 0.99, 0.10 
26907, 0.99, 0.10 
26908, 0.99, 0.10 
26909, 0.99, 0.10 
26910, 0.99, 0.10 
26911, 0.99, 0.10 
26912, 0.99, 0.10 
26913, 0.99, 0.10 
26914, 0.99, 0.10 
26915, 0.99, 0.10 
26916, 0.99, 0.10 
26917, 0.99, 0.10 
26918, 0.99, 0.10 
26919, 0.99, 0.10 
26920, 0.99, 0.10 
26921, 0.99, 0.10 
26922, 0.99, 0.10 
26923, 0.99, 0.10 
26924, 0.99, 0.10 
26925, 0.99, 0.10 
26926, 0.99, 0.10 
26927, 0.99, 0.10 
26928, 0.99, 0.10 
26929, 0.99, 0.10 
26930, 0.99, 0.10 
26931, 0.99, 0.10 
26932, 0.99, 0.10 
26933, 0.99, 0.10 
26934, 0.99, 0.10 
26935, 0.99, 0.10 
26936, 0.99, 0.10 
26937, 0.99, 0.10 
26938, 0.99, 0.10 
26939, 0.99, 0.10 
26940, 0.99, 0.10 
26941, 0.99, 0.10 
26942, 0.99, 0.10 
26943, 0.99, 0.10 
26944, 0.99, 0.10 
26945, 0.99, 0.10 
26946, 0.99, 0.10 
26947, 0.99, 0.10 
26948, 0.99, 0.10 
26949, 0.99, 0.10 
26950, 0.99, 0.10 
26951, 0.99, 0.10 
26952, 0.99, 0.10 
26953, 0.99, 0.10 
26954, 0.99, 0.10 
26955, 0.99, 0.10 
26956, 0.99, 0.10 
26957, 0.99, 0.10 
26958, 0.99, 0.10 
26959, 0.99, 0.10 
26960, 0.99, 0.10 
26961, 0.99, 0.10 
26962, 0.99, 0.10 
26963, 0.99, 0.10 
26964, 0.99, 0.10 
26965, 0.99, 0.10 
26966, 0.99, 0.10 
26967, 0.99, 0.10 
26968, 0.99, 0.10 
26969, 0.99, 0.10 
26970, 0.99, 0.10 
26971, 0.99, 0.10 
26972, 0.99, 0.10 
26973, 0.99, 0.10 
26974, 0.99, 0.10 
26975, 0.99, 0.10 
26976, 0.99, 0.10 
26977, 0.99, 0.10 
26978, 0.99, 0.10 
26979, 0.99, 0.10 
26980, 0.99, 0.10 
26981, 0.99, 0.10 
26982, 0.99, 0.10 
26983, 0.99, 0.10 
26984, 0.99, 0.10 
26985, 0.99, 0.10 
26986, 0.99, 0.10 
26987, 0.99, 0.10 
26988, 0.99, 0.10 
26989, 0.99, 0.10 
26990, 0.99, 0.10 
26991, 0.99, 0.10 
26992, 0.99, 0.10 
26993, 0.99, 0.10 
26994, 0.99, 0.10 
26995, 0.99, 0.10 
26996, 0.99, 0.10 
26997, 0.99, 0.10 
26998, 0.99, 0.10 
26999, 0.99, 0.10 
27000, 0.99, 0.10 
27001, 0.99, 0.10 
27002, 0.99, 0.10 
27003, 0.99, 0.10 
27004, 0.99, 0.10 
27005, 0.99, 0.10 
27006, 0.99, 0.10 
27007, 0.99, 0.10 
27008, 0.99, 0.10 
27009, 0.99, 0.10 
27010, 0.99, 0.10 
27011, 0.99, 0.10 
27012, 0.99, 0.10 
27013, 0.99, 0.10 
27014, 0.99, 0.10 
27015, 0.99, 0.10 
27016, 0.99, 0.10 
27017, 0.99, 0.10 
27018, 0.99, 0.10 
27019, 0.99, 0.10 
27020, 0.99, 0.10 
27021, 0.99, 0.10 
27022, 0.99, 0.10 
27023, 0.99, 0.10 
27024, 0.99, 0.10 
27025, 0.99, 0.10 
27026, 0.99, 0.10 
27027, 0.99, 0.10 
27028, 0.99, 0.10 
27029, 0.99, 0.10 
27030, 0.99, 0.10 
27031, 0.99, 0.10 
27032, 0.99, 0.10 
27033, 0.99, 0.10 
27034, 0.99, 0.10 
27035, 0.99, 0.10 
27036, 0.99, 0.10 
27037, 0.99, 0.10 
27038, 0.99, 0.10 
27039, 0.99, 0.10 
27040, 0.99, 0.10 
27041, 0.99, 0.10 
27042, 0.99, 0.10 
27043, 0.99, 0.10 
27044, 0.99, 0.10 
27045, 0.99, 0.10 
27046, 0.99, 0.10 
27047, 0.99, 0.10 
27048, 0.99, 0.10 
27049, 0.99, 0.10 
27050, 0.99, 0.10 
27051, 0.99, 0.10 
27052, 0.99, 0.10 
27053, 0.99, 0.10 
27054, 0.99, 0.10 
27055, 0.99, 0.10 
27056, 0.99, 0.10 
27057, 0.99, 0.10 
27058, 0.99, 0.10 
27059, 0.99, 0.10 
27060, 0.99, 0.10 
27061, 0.99, 0.10 
27062, 0.99, 0.10 
27063, 0.99, 0.10 
27064, 0.99, 0.10 
27065, 0.99, 0.10 
27066, 0.99, 0.10 
27067, 0.99, 0.10 
27068, 0.99, 0.10 
27069, 0.99, 0.10 
27070, 0.99, 0.10 
27071, 0.99, 0.10 
27072, 0.99, 0.10 
27073, 0.99, 0.10 
27074, 0.99, 0.10 
27075, 0.99, 0.10 
27076, 0.99, 0.10 
27077, 0.99, 0.10 
27078, 0.99, 0.10 
27079, 0.99, 0.10 
27080, 0.99, 0.10 
27081, 0.99, 0.10 
27082, 0.99, 0.10 
27083, 0.99, 0.10 
27084, 0.99, 0.10 
27085, 0.99, 0.10 
27086, 0.99, 0.10 
27087, 0.99, 0.10 
27088, 0.99, 0.10 
27089, 0.99, 0.10 
27090, 0.99, 0.10 
27091, 0.99, 0.10 
27092, 0.99, 0.10 
27093, 0.99, 0.10 
27094, 0.99, 0.10 
27095, 0.99, 0.10 
27096, 0.99, 0.10 
27097, 0.99, 0.10 
27098, 0.99, 0.10 
27099, 0.99, 0.10 
27100, 0.99, 0.10 
27101, 0.99, 0.10 
27102, 0.99, 0.10 
27103, 0.99, 0.10 
27104, 0.99, 0.10 
27105, 0.99, 0.10 
27106, 0.99, 0.10 
27107, 0.99, 0.10 
27108, 0.99, 0.10 
27109, 0.99, 0.10 
27110, 0.99, 0.10 
27111, 0.99, 0.10 
27112, 0.99, 0.10 
27113, 0.99, 0.10 
27114, 0.99, 0.10 
27115, 0.99, 0.10 
27116, 0.99, 0.10 
27117, 0.99, 0.10 
27118, 0.99, 0.10 
27119, 0.99, 0.10 
27120, 0.99, 0.10 
27121, 0.99, 0.10 
27122, 0.99, 0.10 
27123, 0.99, 0.10 
27124, 0.99, 0.10 
27125, 0.99, 0.10 
27126, 0.99, 0.10 
27127, 0.99, 0.10 
27128, 0.99, 0.10 
27129, 0.99, 0.10 
27130, 0.99, 0.10 
27131, 0.99, 0.10 
27132, 0.99, 0.10 
27133, 0.99, 0.10 
27134, 0.99, 0.10 
27135, 0.99, 0.10 
27136, 0.99, 0.10 
27137, 0.99, 0.10 
27138, 0.99, 0.10 
27139, 0.99, 0.10 
27140, 0.99, 0.10 
27141, 0.99, 0.10 
27142, 0.99, 0.10 
27143, 0.99, 0.10 
27144, 0.99, 0.10 
27145, 0.99, 0.10 
27146, 0.99, 0.10 
27147, 0.99, 0.10 
27148, 0.99, 0.10 
27149, 0.99, 0.10 
27150, 0.99, 0.10 
27151, 0.99, 0.10 
27152, 0.99, 0.10 
27153, 0.99, 0.10 
27154, 0.99, 0.10 
27155, 0.99, 0.10 
27156, 0.99, 0.10 
27157, 0.99, 0.10 
27158, 0.99, 0.10 
27159, 0.99, 0.10 
27160, 0.99, 0.10 
27161, 0.99, 0.10 
27162, 0.99, 0.10 
27163, 0.99, 0.10 
27164, 0.99, 0.10 
27165, 0.99, 0.10 
27166, 0.99, 0.10 
27167, 0.99, 0.10 
27168, 0.99, 0.10 
27169, 0.99, 0.10 
27170, 0.99, 0.10 
27171, 0.99, 0.10 
27172, 0.99, 0.10 
27173, 0.99, 0.10 
27174, 0.99, 0.10 
27175, 0.99, 0.10 
27176, 0.99, 0.10 
27177, 0.99, 0.10 
27178, 0.99, 0.10 
27179, 0.99, 0.10 
27180, 0.99, 0.10 
27181, 0.99, 0.10 
27182, 0.99, 0.10 
27183, 0.99, 0.10 
27184, 0.99, 0.10 
27185, 0.99, 0.10 
27186, 0.99, 0.10 
27187, 0.99, 0.10 
27188, 0.99, 0.10 
27189, 0.99, 0.10 
27190, 0.99, 0.10 
27191, 0.99, 0.10 
27192, 0.99, 0.10 
27193, 0.99, 0.10 
27194, 0.99, 0.10 
27195, 0.99, 0.10 
27196, 0.99, 0.10 
27197, 0.99, 0.10 
27198, 0.99, 0.10 
27199, 0.99, 0.10 
27200, 0.99, 0.10 
27201, 0.99, 0.10 
27202, 0.99, 0.10 
27203, 0.99, 0.10 
27204, 0.99, 0.10 
27205, 0.99, 0.10 
27206, 0.99, 0.10 
27207, 0.99, 0.10 
27208, 0.99, 0.10 
27209, 0.99, 0.10 
27210, 0.99, 0.10 
27211, 0.99, 0.10 
27212, 0.99, 0.10 
27213, 0.99, 0.10 
27214, 0.99, 0.10 
27215, 0.99, 0.10 
27216, 0.99, 0.10 
27217, 0.99, 0.10 
27218, 0.99, 0.10 
27219, 0.99, 0.10 
27220, 0.99, 0.10 
27221, 0.99, 0.10 
27222, 0.99, 0.10 
